CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Objetivos;Montante_Investido;Origem_Recursos
45.123.465/0001-78;2023-06-01;1;IMÓVEL - Cassilândia - MS (Mat 6 829);AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;1430000;INTEGRALIZAÇÃO DE COTAS
45.123.465/0001-78;2023-06-01;1;IMÓVEL - Ji-Paraná - RO (Mat 13 977);AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;5130000;INTEGRALIZAÇÃO DE COTAS
45.123.465/0001-78;2023-06-01;1;IMÓVEL - Barra do Garças - MT (Mat 8 651);AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;2170000;INTEGRALIZAÇÃO DE COTAS
45.123.465/0001-78;2023-06-01;1;IMÓVEL - Itiquira - MT (Mat 6 195);AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;1400000;INTEGRALIZAÇÃO DE COTAS
45.123.558/0001-00;2023-06-01;1;IMÓVEL - Fazenda Costa Norte;AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;81809617.39;INTEGRALIZAÇÃO DE COTISTAS
45.123.558/0001-00;2023-06-01;1;IMÓVEL - Fazenda San Francisco (Gleba São Pedro);AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;49078877.95;INTEGRALIZAÇÃO DE COTISTAS
45.123.558/0001-00;2023-06-01;1;IMÓVEL - Fazenda San Francisco (Recreio do Norte);AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;115653297.52;INTEGRALIZAÇÃO DE COTISTAS
45.123.558/0001-00;2023-06-01;1;IMÓVEL - Fazenda San Francisco (Gleba Boazuda);AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;33378207.13;INTEGRALIZAÇÃO DE COTISTAS
45.188.066/0001-95;2023-06-01;1;JS REAL ESTATE MULTIGESTAO - FII;Lucro na Venda;447788.11;Capital
45.188.066/0001-95;2023-06-01;1;CAPITANIA SECURITIES II FII;Lucro na Venda;578868.04;Capital
45.188.066/0001-95;2023-06-01;1;GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIARIO;Lucro na Venda;10929389.46;Capital
45.188.066/0001-95;2023-06-01;1;ALIANZA TRUST RENDA IMOBILIARIA FII;Lucro na Venda;415947.9;Capital
45.188.066/0001-95;2023-06-01;1;FUNDO DE INVESTIMENTO IMOBILIARIO VOTORANTIM LOGISTICA;Lucro na Venda;476283.36;Capital
45.188.066/0001-95;2023-06-01;1;RIZA AKIN FII;Lucro na Venda;754955.17;Capital
45.188.066/0001-95;2023-06-01;1;AF INVEST CRI FII;Lucro na Venda;748284.68;Capital
45.188.066/0001-95;2023-06-01;1;CATUAÍ VBI FII;Lucro na Venda;4526663.57;Capital
45.188.066/0001-95;2023-06-01;1;CARTESIA RECEBIVEIS IMOBILIARIOS - FUNDO DE INVESTIMENTO IMOBILIARIO;Lucro na Venda;310819.01;Capital
45.188.066/0001-95;2023-06-01;1;FUNDO DE INVESTIMENTO IMOBILIARIO SUNO ENERGIAS LIMPAS;Lucro na Venda;1000000.00;Capital
45.188.066/0001-95;2023-06-01;1;CRI 20D0809562;Lucro na Venda;2028638.29;Capital
45.188.066/0001-95;2023-06-01;1;PRAÇA CALIFÓRNIA EMPREENDIMENTOS IMOBILIÁRIOS SPE LTDA;Lucro na Venda;396000.00;Capital
45.188.124/0001-80;2023-06-01;1;CRI 21K0120254;Lucro na Venda;3735693.73;Capital
45.188.124/0001-80;2023-06-01;1;CRI 22J1329281;Lucro na Venda;4657000.00;Capital
45.188.124/0001-80;2023-06-01;1;CRI 22J1332631;Lucro na Venda;4787000.00;Capital
45.188.124/0001-80;2023-06-01;1;CRI 22K0700672;Lucro na Venda;4445000.00;Capital
45.188.176/0001-57;2023-06-01;1;CRI 20G0800227;Lucro na Venda;57999999.96;Capital
45.188.176/0001-57;2023-06-01;1;CRI 21F0927708;Lucro na Venda;27048250.92;Capital
45.188.176/0001-57;2023-06-01;1;CRI 21K0908334;Lucro na Venda;20027315.47;Capital
45.188.176/0001-57;2023-06-01;1;CRI 21L0329279;Lucro na Venda;34459397.06;Capital
45.188.176/0001-57;2023-06-01;1;CRI 22D0847833;Lucro na Venda;14548175.53;Capital
45.188.176/0001-57;2023-06-01;1;CRI 22D0847835;Lucro na Venda;26103784.43;Capital
45.188.176/0001-57;2023-06-01;1;CRI 22F0930128;Lucro na Venda;71458619.20;Capital
45.188.176/0001-57;2023-06-01;1;CRI 22L1357824;Lucro na Venda;31181553.11;Capital
45.188.176/0001-57;2023-06-01;1;CRI 23C1735023;Lucro na Venda;20497142.00;Capital
45.188.176/0001-57;2023-06-01;1;CRI 23D1695281;Lucro na Venda;23000000.00;Capital
45.188.176/0001-57;2023-06-01;1;CRI 23D1695285;Lucro na Venda;22000000.00;Capital
45.188.199/0001-61;2023-12-01;1;IMÓVEL PORTO MARAVILHA;IMÓVEL COMERCIAL;12600000;Capital
45.718.511/0001-81;2023-06-01;1;ECO BRASIL FLORESTAL S.A.;AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;446639932.21;INTEGRALIZAÇÃO DE COTAS
45.742.247/0001-11;2023-06-01;1;By You Inc - Unidades 2601/2801/2402/2201;Valorização de capital conforme política de investimentos;14870000;Aporte de cotistas
45.742.247/0001-11;2023-06-01;1;COTAS DE FII - LPLP11;Valorização de capital conforme política de investimentos;23406998.25;Aporte de cotistas
45.742.247/0001-11;2023-06-01;1;COTAS DE FII - RZAT11;Valorização de capital conforme política de investimentos;2000861.64;Aporte de cotistas
45.742.247/0001-11;2023-06-01;1;CRI - 22J0311263 - CASA DE PEDRA SECURITIZADORA;Valorização de capital conforme política de investimentos;35161704.3;Aporte de cotistas
45.777.119/0001-03;2023-06-01;1;G5 FI RF REF.DI;Rentabilidade;3916.42;Caixa
45.777.119/0001-03;2023-06-01;1;LFT;Rentabilidade;26114.73;Caixa
46.285.299/0001-79;2023-06-01;1;LTN-OVER;Rentabilidade;1348905.54;Recurso de caixa
46.285.299/0001-79;2023-06-01;1;LEPIE501 - R. Eng Verissi;Ganho de Capital;2067742.45;Recurso de caixa
46.285.299/0001-79;2023-06-01;1;LEPIE901 - R. Eng Verissi;Ganho de Capital;2397846.95;Recurso de caixa
46.285.299/0001-79;2023-06-01;1;LUMI501 - Ed. Lumi;Ganho de Capital;1907013.88;Recurso de caixa
46.285.299/0001-79;2023-06-01;1;LUMI602 - Ed. Lumi;Ganho de Capital;1907593.24;Recurso de caixa
46.285.299/0001-79;2023-06-01;1;LUMI701 - Ed. Lumi;Ganho de Capital;2075547.52;Recurso de caixa
46.322.850/0001-07;2023-06-01;1;VIRGO COMP DE SEUCRIT;Ganho de capital e recebimento de juros;21527394;Oferta pública
46.322.850/0001-07;2023-06-01;1;REIT Securitizadora;Ganho de capital e recebimento de juros;18342067.22;Oferta pública
46.322.850/0001-07;2023-06-01;1;OPEA Securitizadora;Ganho de capital e recebimento de juros;94113027.06;Oferta pública
46.322.850/0001-07;2023-06-01;1;Daycoval Guelt I;Liquidez;1749045.07;Oferta pública
46.437.903/0001-35;2023-06-01;1;CRI-CANAL COMPANHIA DE SECURITIZACAO;Ganho de capital e recebimento de juros;13585742.72;Oferta pública
46.437.903/0001-35;2023-06-01;1;CRI-CANAL COMPANHIA DE SECURITIZACAO;Ganho de capital e recebimento de juros;21878365.17;Oferta pública
46.437.903/0001-35;2023-06-01;1;CRI-VIRGO COMPANHIA DE SECURITIZAÇÃO;Ganho de capital e recebimento de juros;8976306.39;Oferta pública
46.437.903/0001-35;2023-06-01;1;CRI-OPEA SECURITIZADORA S.A.;Ganho de capital e recebimento de juros;1220648.37;Oferta pública
46.437.903/0001-35;2023-06-01;1;CRI-TRUE SECURITIZADORA S.A.;Ganho de capital e recebimento de juros;4766167.42;Oferta pública
46.437.903/0001-35;2023-06-01;1;CRI-TRUE SECURITIZADORA S.A.;Ganho de capital e recebimento de juros;1018268;Oferta pública
46.437.903/0001-35;2023-06-01;1;CRI-BRAZILIAN SECURITIES CIA DE SECURITIZACAO;Ganho de capital e recebimento de juros;18518709.79;Oferta pública
46.437.903/0001-35;2023-06-01;1;CRI-TRUE SECURITIZADORA S.A.;Ganho de capital e recebimento de juros;17553903.59;Oferta pública
46.437.903/0001-35;2023-06-01;1;CRI-CANAL COMPANHIA DE SECURITIZACAO;Ganho de capital e recebimento de juros;8509266.07;Oferta pública
46.437.903/0001-35;2023-06-01;1;CRI-TRUE SECURITIZADORA S.A.;Ganho de capital e recebimento de juros;6914838.09;Oferta pública
46.437.903/0001-35;2023-06-01;1;CRI-VIRGO COMPANHIA DE SECURITIZAÇÃO;Ganho de capital e recebimento de juros;5374184.83;Oferta pública
46.437.903/0001-35;2023-06-01;1;CRI-OPEA SECURITIZADORA S.A.;Ganho de capital e recebimento de juros;6135489.96;Oferta pública
46.437.903/0001-35;2023-06-01;1;TRISUL SA;Valorização por ganho de capital e renda;1413908;Oferta pública
46.437.903/0001-35;2023-06-01;1;MRV ENGENHARIA E PARTICIPACOES S.A.;Valorização por ganho de capital e renda;3575407.68;Oferta pública
46.437.903/0001-35;2023-06-01;1;LOGCP INTER FUNDO DE INVESTIMENTO IMOBIL;Valorização por ganho de capital e renda;8914.26;Oferta pública
46.437.903/0001-35;2023-06-01;1;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A;Valorização por ganho de capital e renda;7057176;Oferta pública
46.437.903/0001-35;2023-06-01;1;IGUATEMI S.A.;Valorização por ganho de capital e renda;4571863.98;Oferta pública
46.437.903/0001-35;2023-06-01;1;GAFISA SA;Valorização por ganho de capital e renda;287830.48;Oferta pública
46.437.903/0001-35;2023-06-01;1;FUNDO INVEST IMOBILIARIO CONTINENTAL SQU;Valorização por ganho de capital e renda;1238852.32;Oferta pública
46.437.903/0001-35;2023-06-01;1;EZ TEC EMPREENDIMENTOS PARTICIPACOES SA;Valorização por ganho de capital e renda;3407276.34;Oferta pública
46.437.903/0001-35;2023-06-01;1;ALIANSCE SONAE SHOPPING CENTERS S.A;Valorização por ganho de capital e renda;21866497.35;Oferta pública
46.437.903/0001-35;2023-06-01;1;ALIANSCE SONAE SHOPPING CENTERS S.A;Valorização por ganho de capital e renda;-11413828;Oferta pública
46.437.903/0001-35;2023-06-01;1;EZ TEC EMPREENDIMENTOS PARTICIPACOES SA;Valorização por ganho de capital e renda;-1851850;Oferta pública
46.437.903/0001-35;2023-06-01;1;MRV ENGENHARIA E PARTICIPACOES S.A.;Valorização por ganho de capital e renda;-1931250;Oferta pública
46.437.903/0001-35;2023-06-01;1;ALZR15;Valorização por ganho de capital e renda;2805093.76;Oferta pública
46.437.903/0001-35;2023-06-01;1;BROF11;Valorização por ganho de capital e renda;8358350;Oferta pública
46.437.903/0001-35;2023-06-01;1;BTCI11;Valorização por ganho de capital e renda;6621159.6;Oferta pública
46.437.903/0001-35;2023-06-01;1;CYCR11;Valorização por ganho de capital e renda;355140;Oferta pública
46.437.903/0001-35;2023-06-01;1;FLMA11;Valorização por ganho de capital e renda;1238852.32;Oferta pública
46.437.903/0001-35;2023-06-01;1;HGLG11;Valorização por ganho de capital e renda;9866.57;Oferta pública
46.437.903/0001-35;2023-06-01;1;HGLG13;Valorização por ganho de capital e renda;4013.52;Oferta pública
46.437.903/0001-35;2023-06-01;1;HGLG14;Valorização por ganho de capital e renda;8601475.05;Oferta pública
46.437.903/0001-35;2023-06-01;1;HGRU11;Valorização por ganho de capital e renda;39708;Oferta pública
46.437.903/0001-35;2023-06-01;1;KNCR11;Valorização por ganho de capital e renda;9431427.6;Oferta pública
46.437.903/0001-35;2023-06-01;1;KNIP11;Valorização por ganho de capital e renda;9034460.3;Oferta pública
46.437.903/0001-35;2023-06-01;1;LFTT11;Valorização por ganho de capital e renda;621365.76;Oferta pública
46.437.903/0001-35;2023-06-01;1;MGFF11;Valorização por ganho de capital e renda;1007808;Oferta pública
46.437.903/0001-35;2023-06-01;1;ONEF11;Valorização por ganho de capital e renda;2420701.46;Oferta pública
46.437.903/0001-35;2023-06-01;1;PORD11;Valorização por ganho de capital e renda;2135425.72;Oferta pública
46.437.903/0001-35;2023-06-01;1;RBRF11;Valorização por ganho de capital e renda;1967760;Oferta pública
46.437.903/0001-35;2023-06-01;1;TRNT11;Valorização por ganho de capital e renda;2271024;Oferta pública
46.437.903/0001-35;2023-06-01;1;VCJR11;Valorização por ganho de capital e renda;8370126.72;Oferta pública
48.410.852/0001-83;2023-06-01;1;22L1357824;Aquisição de novos galpões logísticos;4950000;Aporte de outros fundos da JGP
48.410.852/0001-83;2023-06-01;1;22I0246580;Financiamento da construção da ARENA MRV;5000000;Aporte de outros fundos da JGP
48.565.175/0001-72;2023-06-01;2;MAT - 14058;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;20431624.03;Recursos de caixa
48.565.175/0001-72;2023-06-01;2;MAT - 14059;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;14951847.4;Recursos de caixa
48.565.175/0001-72;2023-06-01;2;MAT - 14060;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;16047045.84;Recursos de caixa
48.565.175/0001-72;2023-06-01;2;MAT - 14061;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;20484975.15;Recursos de caixa
48.565.175/0001-72;2023-06-01;2;MAT - 14068;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;5420720.47;Recursos de caixa
48.565.175/0001-72;2023-06-01;2;MAT - 14069;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;5441094.07;Recursos de caixa
48.565.175/0001-72;2023-06-01;2;MAT - 14070;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;9906071.06;Recursos de caixa
48.565.175/0001-72;2023-06-01;2;MAT - 5372;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;11115215.44;Recursos de caixa
48.565.175/0001-72;2023-06-01;2;MAT - 5373;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;17657887.38;Recursos de caixa
48.565.175/0001-72;2023-06-01;2;MAT - 5374;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;17894347.76;Recursos de caixa
48.565.175/0001-72;2023-06-01;2;MAT - 5375;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;16722703.02;Recursos de caixa
48.565.175/0001-72;2023-06-01;2;MAT - 5378;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;62890213.56;Recursos de caixa
48.565.175/0001-72;2023-06-01;2;MAT - 5379;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;53322254.81;Recursos de caixa
48.565.175/0001-72;2023-06-01;2;OT SOBERANO;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;292546491.88;Recursos de caixa
48.904.259/0001-93;2023-06-01;1;MAM ZC TESOURO SELIC FI RF;Gestão de Liquidez do Fundo;17.27;Fluxo de Caixa
48.961.539/0001-33;2023-12-01;1;Sala 801-A;renda;4148214.93723192;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Sala 801-A1;renda;4138190.06276808;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Sala 801-A2;renda;3459805.56048325;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Sala 801-B;renda;4368754.43951675;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Sala 801-C;renda;1937490;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Sala 801-D;renda;1597545;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Sala 802;renda;3350000;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 319;renda;43117.78;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 320;renda;43117.78;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 321;renda;43117.78;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 322;renda;43117.78;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 323;renda;43117.78;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 324;renda;43117.78;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 325;renda;43117.78;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 326;renda;43117.78;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 327;renda;43117.78;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 328;renda;43117.78;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 329;renda;43117.78;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 330;renda;43117.78;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 331;renda;43117.78;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 332;renda;43117.78;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 401;renda;43117.78;aporte do cotista
48.961.539/0001-33;2023-12-01;1;Vaga 402;renda;43117.78;aporte do cotista
48.978.731/0001-32;2023-06-01;1;MAM ZC TESOURO SELIC FI RF;Gestão de Liquidez do Fundo;142.79;Fluxo de Caixa
48.978.797/0001-22;2023-06-01;1;MAM ZC TESOURO SELIC FI RF;Gestão de Liquidez do Fundo;1280.91;Fluxo de Caixa
48.978.859/0001-04;2023-06-01;1;Edificio Passeio Corporate;Renda;1189200000.00;Capital
48.978.859/0001-04;2023-06-01;1;CVRD Aguas Claras - Bloco IV;Renda;44870000.00;Capital
48.984.698/0001-53;2023-06-01;1;MAM ZC TESOURO SELIC FI RF;Gestão de Liquidez do Fundo;83489.29;Fluxo de Caixa
49.318.661/0001-59;2023-06-01;1;SING RF REF DI LP FI;Rentabilidade;96245.87;Recursos caixa
49.489.928/0001-70;2023-06-01;2;MAT - 14072;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;11670645.49;Recursos de caixa
49.489.928/0001-70;2023-06-01;2;MAT - 14073;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;8937729.33;Recursos de caixa
49.489.928/0001-70;2023-06-01;2;MAT - 5365;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;13457195.33;Recursos de caixa
49.489.928/0001-70;2023-06-01;2;MAT - 5366;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;11280855.11;Recursos de caixa
49.489.928/0001-70;2023-06-01;2;MAT - 5367;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;16729325.62;Recursos de caixa
49.489.928/0001-70;2023-06-01;2;MAT - 5368;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;25507308.98;Recursos de caixa
49.489.928/0001-70;2023-06-01;2;MAT - 5369;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;10368156.45;Recursos de caixa
49.489.928/0001-70;2023-06-01;2;MAT - 5370;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;5574840.91;Recursos de caixa
49.489.928/0001-70;2023-06-01;2;MAT - 5371;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;5315869.34;Recursos de caixa
49.489.928/0001-70;2023-06-01;2;MAT - 5376;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;80760651.09;Recursos de caixa
49.489.928/0001-70;2023-06-01;2;MAT - 5377;Proporcionar aos seus cotistas a valorização e a rentabilidade de suas cotas ao longo prazo;92918809.77;Recursos de caixa
