TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;NR_COTST
FIDC;52.351.675/0001-89;ASA SPECIAL SITUATIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;16774186.31;
FIDC;52.352.829/0001-57;LONG LIFE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADO;2024-02-29;6002057.25;
FIDC;52.356.145/0001-23;PROVENCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;6595935.97;
FIDC;52.357.097/0001-98;HL CERCES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;15510576.54;
FIDC;52.362.629/0001-85;3T - FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;6664721.54;
FIDC;52.363.951/0001-29;ARC DIP JS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;246626739.73;
FIDC;52.364.436/0001-63;VBINVET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;870.00;
FIDC;52.498.421/0001-98;SOLAR PUGLIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;79388527.37;
FIDC;52.498.585/0001-15;SALENTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;76605236.94;
FIDC;52.511.370/0001-97;ALGARVE TETRA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;36983888.97;
FIDC;52.511.479/0001-24;ALGARVE BETA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;37375996.06;
FIDC;52.519.160/0001-45;MEDTECH CPV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;10172984.34;
FIDC;52.554.072/0001-84;ST1 MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;132392948.20;
FIDC;52.554.183/0001-90;STT1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;5258927.96;
FIDC;52.590.576/0001-50;GRAN CARNES FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;15539740.32;
FIDC;52.594.798/0001-40;MAKTUB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;96856184.70;
FIDC;52.607.408/0001-20;ISIDORO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;7269301.24;
FIDC;52.635.689/0001-24;PRINTEMPS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;4266245.01;
FIDC;52.649.689/0001-83;CITRINO TEMPO CAPTOR (CTC) FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;5039070.40;
FIDC;52.661.025/0001-30;GRIFFOOD BRASIL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;12121357.82;
FIDC;52.680.896/0001-09;KAISEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;27100165.38;
FIDC;52.683.660/0001-18;PLATÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;69610146.63;
FIDC;52.714.676/0001-40;PROUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;244852716.61;
FIDC;52.719.781/0001-72;ST 3001 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;18636453.03;
FIDC;52.746.800/0001-50;RKO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO;2024-02-29;7925703.52;
FIDC;52.756.013/0001-99;NM VOLPI MORTGAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2024-02-29;51693199.91;
FIDC;52.766.707/0001-07;SION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO  PADRONIZADOS;2024-02-29;5773414.36;
FIDC;52.794.422/0001-80;FIDC ESTRUTURADOS 51 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;22180801.04;
FIDC;52.794.475/0001-09;FIDC DCC - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;31585947.69;
FIDC;52.842.504/0001-52;REAG SPORTAINMENT CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;1005649.80;
FIDC;52.856.288/0001-02;GENIAL AGRO BOI BRASIL FI NAS CADEIAS PRODUTIVAS  AGRONEGÓCIO - DIREITOS CREDITÓRIOS FIAGRO;2024-02-29;19141828.36;
FIDC;52.891.630/0001-05;TOK&STOK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RECEBÍVEIS COMERCIAIS;2024-02-29;15099067.38;
FIDC;52.892.178/0001-98;CISS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRESTAÇÃO DE SERVIÇOS;2024-02-29;56573092.87;
FIDC;52.910.525/0001-68;SQUID SOLUTIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;31734720.07;
FIDC;52.918.480/0001-78;AMC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;119222775.86;
FIDC;52.982.703/0001-66;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EM CLASSES DE COTAS OSHER;2024-02-29;216637634.70;
FIDC;52.994.887/0001-84;ZIPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;534874.46;
FIDC;52.997.760/0001-19;ST 2001 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2024-02-29;10830587.58;
FIDC;52.997.952/0001-25;ST 1004 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;108293993.67;
FIDC;53.018.439/0001-08;DIAMANTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;10132727.84;
FIDC;53.029.409/0001-05;GSR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;153209446.12;
FIDC;53.030.737/0001-13;AZUMI MASTER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;25822135.78;
FIDC;53.032.513/0001-40;COBUCCIO EMPRÉSTIMOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;1209901.29;
FIDC;53.033.766/0001-39;PROSPERITÀ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;909727.98;
FIDC;53.071.769/0001-67;HAZEITIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS DE RESPONSABILIDADE LIMITADA;2024-02-29;10074940.87;
FIDC;53.073.256/0001-95;B-ROL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2024-02-29;97876277.04;
FIDC;53.073.603/0001-80;ST 1005 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2024-02-29;40870688.17;
FIDC;53.078.148/0001-05;TSALEACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2024-02-29;1909119.04;
FIDC;53.120.281/0001-82;OKEAN ANTARCTIC SUB EXCLUSIVE FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA;2024-02-29;200090.80;
FIDC;53.125.179/0001-70;SQUID UNO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;911249.97;
FIDC;53.164.551/0001-57;PRIME PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;11018053.63;
FIDC;53.193.689/0001-84;LUGANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;5682565.58;
FIDC;53.205.572/0001-73;REAG LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;2422128.93;
FIDC;53.214.328/0001-77;SIRIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-02-29;1084909.05;
FIDC;53.214.754/0001-00;SIRIUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;1086621.05;
FIDC;53.215.017/0001-22;MULTITÉCNICA FIAGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;90738846.64;
FIDC;53.216.449/0001-58;RIO VERMELHO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;2066732624.58;
FIDC;53.217.556/0001-09;XP R1 FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS JUDICIAIS DE RESPONSABILIDADE LIMITADA;2024-02-29;105955995.38;
FIDC;53.245.260/0001-93;CP II FUNDO DE INVESTIMENTO DE DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;80736767.70;
FIDC;53.247.140/0001-25;OTTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;41504351.37;
FIDC;53.250.913/0001-22;TABARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS DE RESPONSABILIDADE ILIMITADA;2024-02-29;10452987.16;
FIDC;53.271.925/0001-33;USHUAIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;7996963.88;
FIDC;53.272.346/0001-05;BURJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;53789050.87;
FIDC;53.272.409/0001-23;EL CALAFATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;33681564.61;
FIDC;53.272.875/0001-09;EL CHALTÉN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;12112812.10;
FIDC;53.273.245/0001-59;RECARGAPAY MILENIO VD II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS;2024-02-29;64599150.02;
FIDC;53.273.475/0001-18;ANNA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;2728730396.94;
FIDC;53.275.907/0001-20;SFS INVESTMENTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;3814427.04;
FIDC;53.276.025/0001-89;KYM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;15242907.10;
FIDC;53.279.486/0001-05;KSK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2024-02-29;60751704.04;
FIDC;53.281.608/0001-06;G5 CHIMERA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-02-29;3689498.01;
FIDC;53.292.327/0001-40;PENHA FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;25401090.08;
FIDC;53.292.874/0001-26;SKADI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;21272759.60;
FIDC;53.300.525/0001-09;IBCB-AF01 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;37087166.37;
FIDC;53.304.254/0001-60;ONTR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;395330268.95;
FIDC;53.314.685/0001-07;BACCO CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;199775.69;
FIDC;53.321.594/0001-07;AFL INVEST II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESP LIMITADA;2024-02-29;26367899.16;
FIDC;53.323.818/0001-01;JAFFA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;3005904.95;
FIDC;53.323.851/0001-31;KOMBI AZUL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;3005904.90;
FIDC;53.328.690/0001-79;LATACHE 1962 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;20692179.54;
FIDC;53.337.453/0001-74;CM ESTADUAL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-02-29;15072240.06;
FIDC;53.337.522/0001-40;CM FEDERAL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-02-29;6809383.85;
FIDC;53.388.692/0001-53;ARC PLAZA IGUATEMI I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;60791585.56;
FIDC;53.808.123/0001-10;PRECATÓRIOS SELECIONADOS 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;33755673.52;
FIDC;53.864.681/0001-00;PCS II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;403840869.38;
FIDC;53.864.827/0001-00;VULTURE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2024-02-29;1186978.83;
FIDC;53.961.195/0001-00;PSS ESPECTRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;239527269.01;
FIDC;54.003.830/0001-00;TRIUNPH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;11295952.34;
FIDC;97.533.979/0001-03;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CASH FLOW;2024-02-29;205770169.58;
